lenght1,angle1,lenght2,angle2,lenght3,angle3,result,radius1,radius2
140.585,0,79.057,45,25.0,-45,0,35012321972.054,288169881632.937
140.585,0,79.057,45,25.0,0,1,35012321972.054,125922260720.111
140.585,0,79.057,45,25.0,45,1,35012321972.054,16226084795.608
140.585,0,79.057,45,25.0,90,1,35012321972.054,40705022.174
140.585,0,79.057,45,25.0,135,0,35012321972.054,40457315.67
140.585,0,79.057,45,44.457,-135,1,35012321972.054,164805114892.628
140.585,0,79.057,45,44.457,-90,1,35012321972.054,350469974269.988
140.585,0,79.057,45,44.457,-45,1,35012321972.054,323935916138.044
140.585,0,79.057,45,44.457,0,1,35012321972.054,125922260720.111
140.585,0,79.057,45,44.457,45,1,35012321972.054,12406395226.755
140.585,0,79.057,45,44.457,90,1,35012321972.054,5291862.363
140.585,0,79.057,45,44.457,135,0,35012321972.054,88428534.85
140.585,0,79.057,45,79.057,-135,1,35012321972.054,253347527533.634
140.585,0,79.057,45,79.057,-90,1,35012321972.054,480604688584.348
140.585,0,79.057,45,79.057,-45,1,35012321972.054,392704880657.887
140.585,0,79.057,45,79.057,0,1,35012321972.054,125922260720.111
140.585,0,79.057,45,79.057,45,1,35012321972.054,6878328841.296
140.585,0,79.057,45,79.057,90,1,35012321972.054,314585228.4
140.585,0,79.057,45,79.057,135,0,35012321972.054,219484911.184
140.585,0,79.057,45,140.585,-135,1,35012321972.054,457644173285.757
140.585,0,79.057,45,140.585,-90,1,35012321972.054,762668148251.142
140.585,0,79.057,45,140.585,-45,1,35012321972.054,531333450267.852
140.585,0,79.057,45,140.585,0,1,35012321972.054,125922260720.111
140.585,0,79.057,45,140.585,45,1,35012321972.054,1046330791.802
140.585,0,79.057,45,140.585,90,1,35012321972.054,2041791036.836
140.585,0,79.057,45,140.585,135,1,35012321972.054,597210743.954
140.585,0,79.057,45,250.0,-135,1,35012321972.054,969081889358.354
140.585,0,79.057,45,250.0,-90,1,35012321972.054,1424429770374.911
140.585,0,79.057,45,250.0,-45,1,35012321972.054,829525402755.807
140.585,0,79.057,45,250.0,0,1,35012321972.054,125922260720.111
140.585,0,79.057,45,250.0,45,1,35012321972.054,3319439593.466
140.585,0,79.057,45,250.0,90,1,35012321972.054,8835954456.085
140.585,0,79.057,45,250.0,135,1,35012321972.054,1726420278.377
140.585,0,140.585,45,25.0,-135,1,57376346408.198,732582031796.603
140.585,0,140.585,45,25.0,-90,0,57376346408.198,1458103814349.622
140.585,0,140.585,45,25.0,-45,0,57376346408.198,1152066896341.018
140.585,0,140.585,45,25.0,0,1,57376346408.198,306506750943.392
140.585,0,140.585,45,25.0,45,1,57376346408.198,2166881575.395
140.585,0,140.585,45,25.0,90,1,57376346408.198,12916062283.786
140.585,0,140.585,45,25.0,135,0,57376346408.198,3.3377779687454715e+18
140.585,0,140.585,45,44.457,-135,1,57376346408.198,852223572172.9
140.585,0,140.585,45,44.457,-90,1,57376346408.198,1649568892625.014
140.585,0,140.585,45,44.457,-45,1,57376346408.198,1254770875301.875
140.585,0,140.585,45,44.457,0,1,57376346408.198,306506750943.392
140.585,0,140.585,45,44.457,45,1,57376346408.198,349470331.762
140.585,0,140.585,45,44.457,90,1,57376346408.198,18002762936.497
140.585,0,140.585,45,44.457,135,0,57376346408.198,1.876969863432403e+18
140.585,0,140.585,45,79.057,-135,1,57376346408.198,1087323431419.958
140.585,0,140.585,45,79.057,-90,1,57376346408.198,2019215217881.851
140.585,0,140.585,45,79.057,-45,1,57376346408.198,1448238420801.852
140.585,0,140.585,45,79.057,0,1,57376346408.198,306506750943.392
140.585,0,140.585,45,79.057,45,1,57376346408.198,951170323.423
140.585,0,140.585,45,79.057,90,1,57376346408.198,29129786019.208
140.585,0,140.585,45,79.057,135,0,57376346408.198,1.0554972895329053e+18
140.585,0,140.585,45,140.585,-135,1,57376346408.198,1576049494016.769
140.585,0,140.585,45,140.585,-90,1,57376346408.198,2768780051770.991
140.585,0,140.585,45,140.585,-45,1,57376346408.198,1826525626651.486
140.585,0,140.585,45,140.585,0,1,57376346408.198,306506750943.392
140.585,0,140.585,45,140.585,45,1,57376346408.198,14143806101.84
140.585,0,140.585,45,140.585,90,1,57376346408.198,55498613029.434
140.585,0,140.585,45,140.585,135,1,57376346408.198,5.935515824490422e+17
140.585,0,140.585,45,250.0,-135,1,57376346408.198,2668585838377.43
140.585,0,140.585,45,250.0,-90,1,57376346408.198,4393405806037.294
140.585,0,140.585,45,250.0,-45,1,57376346408.198,2607543130342.896
140.585,0,140.585,45,250.0,0,1,57376346408.198,306506750943.392
140.585,0,140.585,45,250.0,45,1,57376346408.198,75939897560.933
140.585,0,140.585,45,250.0,90,1,57376346408.198,123204635947.831
140.585,0,140.585,45,250.0,135,1,57376346408.198,3.337777968743999e+17
140.585,0,250.0,45,25.0,-135,1,110721215166.074,4804100719530.625
140.585,0,250.0,45,25.0,-90,0,110721215166.074,9912552144602.863
140.585,0,250.0,45,25.0,-45,0,110721215166.074,6856909602387.366
140.585,0,250.0,45,25.0,0,0,110721215166.074,946696180961.911
140.585,0,250.0,45,25.0,45,0,110721215166.074,263320354271.681
140.585,0,250.0,45,25.0,90,0,110721215166.074,662966119483.732
140.585,0,250.0,45,25.0,135,0,110721215166.074,20995685370.239
140.585,0,250.0,45,44.457,-135,1,110721215166.074,5213471198091.699
140.585,0,250.0,45,44.457,-90,0,110721215166.074,10661668996298.193
140.585,0,250.0,45,44.457,-45,0,110721215166.074,7264112600265.266
140.585,0,250.0,45,44.457,0,1,110721215166.074,946696180961.911
140.585,0,250.0,45,44.457,45,1,110721215166.074,321356320255.785
140.585,0,250.0,45,44.457,90,1,110721215166.074,744468639939.149
140.585,0,250.0,45,44.457,135,0,110721215166.074,23185478693.395
140.585,0,250.0,45,79.057,-135,1,110721215166.074,5982789307406.65
140.585,0,250.0,45,79.057,-90,1,110721215166.074,12061209695061.162
140.585,0,250.0,45,79.057,-45,1,110721215166.074,8017246657549.054
140.585,0,250.0,45,79.057,0,1,110721215166.074,946696180961.912
140.585,0,250.0,45,79.057,45,1,110721215166.074,438826419893.516
140.585,0,250.0,45,79.057,90,1,110721215166.074,901071725540.976
140.585,0,250.0,45,79.057,135,1,110721215166.074,27347821374.978
140.585,0,250.0,45,140.585,-135,1,110721215166.074,7481576789681.607
140.585,0,250.0,45,140.585,-90,1,110721215166.074,14763103094198.633
140.585,0,250.0,45,140.585,-45,1,110721215166.074,9448265250469.17
140.585,0,250.0,45,140.585,0,1,110721215166.074,946696180961.911
140.585,0,250.0,45,140.585,45,1,110721215166.074,692831624200.193
140.585,0,250.0,45,140.585,90,1,110721215166.074,1216453052143.454
140.585,0,250.0,45,140.585,135,1,110721215166.074,35597927242.386
140.585,0,250.0,45,250.0,-135,1,110721215166.074,10560291281125.62
140.585,0,250.0,45,250.0,-90,1,110721215166.074,20241879221798.773
140.585,0,250.0,45,250.0,-45,1,110721215166.074,12283169913043.355
140.585,0,250.0,45,250.0,0,1,110721215166.074,946696180961.911
140.585,0,250.0,45,250.0,45,1,110721215166.074,1287186967032.568
140.585,0,250.0,45,250.0,90,1,110721215166.074,1893982044584.095
140.585,0,250.0,45,250.0,135,1,110721215166.074,52951822224.866
140.585,0,25.0,90,25.0,-135,0,30509071910.045,92347052378.148
140.585,0,25.0,90,25.0,-90,0,30509071910.045,83685710001.082
140.585,0,25.0,90,25.0,-45,0,30509071910.045,25570309501.678
140.585,0,25.0,90,25.0,0,0,30509071910.045,679233780.285
140.585,0,25.0,90,25.0,45,0,30509071910.045,688436353.572
140.585,0,25.0,90,25.0,90,0,30509071910.045,2697727899.23
140.585,0,25.0,90,25.0,135,0,30509071910.045,914791182.889
140.585,0,25.0,90,44.457,-135,0,30509071910.045,121381543711.987
140.585,0,25.0,90,44.457,-90,0,30509071910.045,99545223240.169
140.585,0,25.0,90,44.457,-45,0,30509071910.045,28047076464.773
140.585,0,25.0,90,44.457,0,0,30509071910.045,679233780.285
140.585,0,25.0,90,44.457,45,0,30509071910.045,593235953.425
140.585,0,25.0,90,44.457,90,1,30509071910.045,1350605579.232
140.585,0,25.0,90,44.457,135,0,30509071910.045,4321093065.517
140.585,0,25.0,90,79.057,-135,0,30509071910.045,182801815367.125
140.585,0,25.0,90,79.057,-90,0,30509071910.045,131145253774.132
140.585,0,25.0,90,79.057,-45,0,30509071910.045,32734238559.306
140.585,0,25.0,90,79.057,0,0,30509071910.045,679233780.285
140.585,0,25.0,90,79.057,45,0,30509071910.045,441435273.351
140.585,0,25.0,90,79.057,90,1,30509071910.045,94870854.392
140.585,0,25.0,90,79.057,135,2,30509071910.045,16601115068.767
140.585,0,25.0,90,140.585,-135,0,30509071910.045,322977936538.727
140.585,0,25.0,90,140.585,-90,0,30509071910.045,198081806983.275
140.585,0,25.0,90,140.585,-45,0,30509071910.045,41963464845.491
140.585,0,25.0,90,140.585,0,0,30509071910.045,679233780.285
140.585,0,25.0,90,140.585,45,0,30509071910.045,226808185.104
140.585,0,25.0,90,140.585,90,1,30509071910.045,1466243824.624
140.585,0,25.0,90,140.585,135,2,30509071910.045,58115804128.955
140.585,0,25.0,90,250.0,-135,0,30509071910.045,670140687706.615
140.585,0,25.0,90,250.0,-90,0,30509071910.045,351088531451.548
140.585,0,25.0,90,250.0,-45,0,30509071910.045,61203524254.836
140.585,0,25.0,90,250.0,0,0,30509071910.045,679233780.285
140.585,0,25.0,90,250.0,45,0,30509071910.045,20060910.5
140.585,0,25.0,90,250.0,90,0,30509071910.045,15303218566.413
140.585,0,25.0,90,250.0,135,2,30509071910.045,194167857580.208
140.585,0,44.457,90,25.0,-135,0,38100690934.363,180261599794.351
140.585,0,44.457,90,25.0,-90,1,38100690934.363,162869367699.982
140.585,0,44.457,90,25.0,-45,1,38100690934.363,57553910688.293
140.585,0,44.457,90,25.0,0,1,38100690934.363,3853777511.224
140.585,0,44.457,90,25.0,45,1,38100690934.363,38025521.823
140.585,0,44.457,90,25.0,90,1,38100690934.363,267113164.416
140.585,0,44.457,90,25.0,135,0,38100690934.363,8487537580.732
140.585,0,44.457,90,44.457,-135,1,38100690934.363,223436130251.794
140.585,0,44.457,90,44.457,-90,1,38100690934.363,188824374589.338
140.585,0,44.457,90,44.457,-45,1,38100690934.363,62631309019.323
140.585,0,44.457,90,44.457,0,1,38100690934.363,3853777511.224
140.585,0,44.457,90,44.457,45,1,38100690934.363,32143931.573
140.585,0,44.457,90,44.457,90,1,38100690934.363,23350695.042
140.585,0,44.457,90,44.457,135,0,38100690934.363,15467609735.07
140.585,0,44.457,90,79.057,-135,1,38100690934.363,311651662754.831
140.585,0,44.457,90,79.057,-90,1,38100690934.363,239717886176.458
140.585,0,44.457,90,79.057,-45,1,38100690934.363,72190463345.986
140.585,0,44.457,90,79.057,0,1,38100690934.363,3853777511.224
140.585,0,44.457,90,79.057,45,1,38100690934.363,22904814.784
140.585,0,44.457,90,79.057,90,1,38100690934.363,244552522.755
140.585,0,44.457,90,79.057,135,0,38100690934.363,33015763540.571
140.585,0,44.457,90,140.585,-135,1,38100690934.363,504695549498.828
140.585,0,44.457,90,140.585,-90,1,38100690934.363,345203509280.236
140.585,0,44.457,90,140.585,-45,0,38100690934.363,90865537551.545
140.585,0,44.457,90,140.585,0,1,38100690934.363,3853777511.224
140.585,0,44.457,90,140.585,45,1,38100690934.363,10333138.215
140.585,0,44.457,90,140.585,90,1,38100690934.363,2708162158.81
140.585,0,44.457,90,140.585,135,2,38100690934.363,80461132165.895
140.585,0,44.457,90,250.0,-135,1,38100690934.363,962375922358.15
140.585,0,44.457,90,250.0,-90,0,38100690934.363,580170532128.518
140.585,0,44.457,90,250.0,-45,0,38100690934.363,129376518699.924
140.585,0,44.457,90,250.0,0,0,38100690934.363,3853777511.224
140.585,0,44.457,90,250.0,45,1,38100690934.363,177013.526
140.585,0,44.457,90,250.0,90,1,38100690934.363,13635989970.842
140.585,0,44.457,90,250.0,135,2,38100690934.363,216189350975.927
140.585,0,79.057,90,25.0,-135,1,53682161036.535,459151757625.568
140.585,0,79.057,90,25.0,-90,0,53682161036.535,440968189904.69
140.585,0,79.057,90,25.0,-45,0,53682161036.535,183020951402.126
140.585,0,79.057,90,25.0,0,1,53682161036.535,21796101008.374
140.585,0,79.057,90,25.0,45,1,53682161036.535,53274758.679
140.585,0,79.057,90,25.0,90,1,53682161036.535,157700096.736
140.585,0,79.057,90,25.0,135,0,53682161036.535,29491939428.046
140.585,0,79.057,90,44.457,-135,1,53682161036.535,536358518895.717
140.585,0,79.057,90,44.457,-90,1,53682161036.535,495737312711.556
140.585,0,79.057,90,44.457,-45,1,53682161036.535,196964770034.308
140.585,0,79.057,90,44.457,0,1,53682161036.535,21796101008.374
140.585,0,79.057,90,44.457,45,1,53682161036.535,40154355.648
140.585,0,79.057,90,44.457,90,1,53682161036.535,339969137.651
140.585,0,79.057,90,44.457,135,0,53682161036.535,39386308067.431
140.585,0,79.057,90,79.057,-135,1,53682161036.535,688467556848.255
140.585,0,79.057,90,79.057,-90,1,53682161036.535,601049635772.167
140.585,0,79.057,90,79.057,-45,1,53682161036.535,223025200526.874
140.585,0,79.057,90,79.057,0,1,53682161036.535,21796101008.374
140.585,0,79.057,90,79.057,45,1,53682161036.535,21396858.509
140.585,0,79.057,90,79.057,90,1,53682161036.535,834933794.146
140.585,0,79.057,90,79.057,135,0,53682161036.535,60510648568.793
140.585,0,79.057,90,140.585,-135,1,53682161036.535,1005802564512.745
140.585,0,79.057,90,140.585,-90,1,53682161036.535,813359880425.806
140.585,0,79.057,90,140.585,-45,1,53682161036.535,273365949179.981
140.585,0,79.057,90,140.585,0,1,53682161036.535,21796101008.374
140.585,0,79.057,90,140.585,45,1,53682161036.535,2505939.325
140.585,0,79.057,90,140.585,90,1,53682161036.535,2255346944.342
140.585,0,79.057,90,140.585,135,2,53682161036.535,109236083940.475
140.585,0,79.057,90,250.0,-135,1,53682161036.535,1718255954240.293
140.585,0,79.057,90,250.0,-90,1,53682161036.535,1270085082457.57
140.585,0,79.057,90,250.0,-45,1,53682161036.535,375530832141.012
140.585,0,79.057,90,250.0,0,1,53682161036.535,21796101008.374
140.585,0,79.057,90,250.0,45,1,53682161036.535,14654847.003
140.585,0,79.057,90,250.0,90,1,53682161036.535,6489654731.451
140.585,0,79.057,90,250.0,135,2,53682161036.535,231178141331.055
140.585,0,140.585,90,25.0,-135,1,87972179266.801,1580022320920.847
140.585,0,140.585,90,25.0,-90,0,87972179266.801,1763184596373.115
140.585,0,140.585,90,25.0,-45,0,87972179266.801,849607170699.604
140.585,0,140.585,90,25.0,0,1,87972179266.801,122989412328.526
140.585,0,140.585,90,25.0,45,1,87972179266.801,145456241.028
140.585,0,140.585,90,25.0,90,1,87972179266.801,4.564698654785427e+18
140.585,0,140.585,90,25.0,135,0,87972179266.801,51857896644.04
140.585,0,140.585,90,44.457,-135,1,87972179266.801,1753608628817.135
140.585,0,140.585,90,44.457,-90,1,87972179266.801,1920448014191.136
140.585,0,140.585,90,44.457,-45,1,87972179266.801,901734526975.908
140.585,0,140.585,90,44.457,0,1,87972179266.801,122989412328.526
140.585,0,140.585,90,44.457,45,1,87972179266.801,21291974.083
140.585,0,140.585,90,44.457,90,1,87972179266.801,2.5669178390269814e+18
140.585,0,140.585,90,44.457,135,0,87972179266.801,60291383544.597
140.585,0,140.585,90,79.057,-135,1,87972179266.801,2084637405995.62
140.585,0,140.585,90,79.057,-90,1,87972179266.801,2216699396722.062
140.585,0,140.585,90,79.057,-45,1,87972179266.801,998265144899.144
140.585,0,140.585,90,79.057,0,1,87972179266.801,122989412328.526
140.585,0,140.585,90,79.057,45,1,87972179266.801,74427905.811
140.585,0,140.585,90,79.057,90,1,87972179266.801,1.443483390080775e+18
140.585,0,140.585,90,79.057,135,0,87972179266.801,76857330014.004
140.585,0,140.585,90,140.585,-135,1,87972179266.801,2743950591785.629
140.585,0,140.585,90,140.585,-90,1,87972179266.801,2795983975681.338
140.585,0,140.585,90,140.585,-45,1,87972179266.801,1182044903870.718
140.585,0,140.585,90,140.585,0,1,87972179266.801,122989412328.526
140.585,0,140.585,90,140.585,45,1,87972179266.801,1035164994.018
140.585,0,140.585,90,140.585,90,1,87972179266.801,8.117328759797509e+17
140.585,0,140.585,90,140.585,135,1,87972179266.801,111277043155.982
140.585,0,140.585,90,250.0,-135,1,87972179266.801,4139841345263.829
140.585,0,140.585,90,250.0,-90,1,87972179266.801,3992052947289.222
140.585,0,140.585,90,250.0,-45,1,87972179266.801,1547195404447.341
140.585,0,140.585,90,250.0,0,1,87972179266.801,122989412328.526
140.585,0,140.585,90,250.0,45,1,87972179266.801,5482988940.951
140.585,0,140.585,90,250.0,90,1,87972179266.801,4.564698654784565e+17
140.585,0,140.585,90,250.0,135,2,87972179266.801,188173916415.083
140.585,0,250.0,90,25.0,-135,1,169764425324.919,7495361345940.771
140.585,0,250.0,90,25.0,-90,0,169764425324.919,10495176181409.434
140.585,0,250.0,90,25.0,-45,0,169764425324.919,5680863355997.844
140.585,0,250.0,90,25.0,0,0,169764425324.919,693007602774.955
140.585,0,250.0,90,25.0,45,0,169764425324.919,63590300719.366
140.585,0,250.0,90,25.0,90,0,169764425324.919,77296573681.703
140.585,0,250.0,90,25.0,135,0,169764425324.919,16719351601.395
140.585,0,250.0,90,44.457,-135,1,169764425324.919,8004613498117.005
140.585,0,250.0,90,44.457,-90,0,169764425324.919,11118651356058.818
140.585,0,250.0,90,44.457,-45,0,169764425324.919,5939903224574.894
140.585,0,250.0,90,44.457,0,1,169764425324.919,693007602774.955
140.585,0,250.0,90,44.457,45,1,169764425324.919,77595871812.697
140.585,0,250.0,90,44.457,90,1,169764425324.919,85339977760.731
140.585,0,250.0,90,44.457,135,0,169764425324.919,18131087558.241
140.585,0,250.0,90,79.057,-135,1,169764425324.919,8951549220994.406
140.585,0,250.0,90,79.057,-90,1,169764425324.919,12271801837412.947
140.585,0,250.0,90,79.057,-45,1,169764425324.919,6414814606512.861
140.585,0,250.0,90,79.057,0,1,169764425324.919,693007602774.955
140.585,0,250.0,90,79.057,45,1,169764425324.919,105942255315.931
140.585,0,250.0,90,79.057,90,1,169764425324.919,100626676950.079
140.585,0,250.0,90,79.057,135,1,169764425324.919,20782876204.703
140.585,0,250.0,90,140.585,-135,1,169764425324.919,10766188047988.16
140.585,0,250.0,90,140.585,-90,1,169764425324.919,14462929956932.545
140.585,0,250.0,90,140.585,-45,1,169764425324.919,7304445452940.034
140.585,0,250.0,90,140.585,0,1,169764425324.919,693007602774.955
140.585,0,250.0,90,140.585,45,1,169764425324.919,167229510085.84
140.585,0,250.0,90,140.585,90,1,169764425324.919,130919833946.479
140.585,0,250.0,90,140.585,135,1,169764425324.919,25945369317.913
140.585,0,250.0,90,250.0,-135,1,169764425324.919,14406579741395.617
140.585,0,250.0,90,250.0,-90,1,169764425324.919,18803773152643.445
140.585,0,250.0,90,250.0,-45,1,169764425324.919,9029131371000.168
140.585,0,250.0,90,250.0,0,1,169764425324.919,693007602774.956
140.585,0,250.0,90,250.0,45,1,169764425324.919,310621927379.888
140.585,0,250.0,90,250.0,90,1,169764425324.919,194622759891.72
140.585,0,250.0,90,250.0,135,1,169764425324.919,36539074870.839
140.585,0,25.0,135,25.0,-135,0,8305194772.57,22595619750.02
140.585,0,25.0,135,25.0,-90,0,8305194772.57,458622066.458
140.585,0,25.0,135,25.0,-45,0,8305194772.57,1668457368.703
140.585,0,25.0,135,25.0,0,0,8305194772.57,9246119883.036
140.585,0,25.0,135,25.0,45,0,8305194772.57,1753660445.087
140.585,0,25.0,135,25.0,90,0,8305194772.57,11729406493.405
140.585,0,25.0,135,25.0,135,0,8305194772.57,59465998900.981
140.585,0,25.0,135,44.457,-135,0,8305194772.57,26894397350.52
140.585,0,25.0,135,44.457,-90,0,8305194772.57,528299864.98
140.585,0,25.0,135,44.457,-45,0,8305194772.57,1825715319.467
140.585,0,25.0,135,44.457,0,0,8305194772.57,9246119883.036
140.585,0,25.0,135,44.457,45,0,8305194772.57,875515116.783
140.585,0,25.0,135,44.457,90,0,8305194772.57,18590908448.116
140.585,0,25.0,135,44.457,135,0,8305194772.57,78034199467.722
140.585,0,25.0,135,79.057,-135,0,8305194772.57,35462973984.275
140.585,0,25.0,135,79.057,-90,0,8305194772.57,664373869.463
140.585,0,25.0,135,79.057,-45,0,8305194772.57,2122856354.013
140.585,0,25.0,135,79.057,0,0,8305194772.57,9246119883.036
140.585,0,25.0,135,79.057,45,0,8305194772.57,59880833.258
140.585,0,25.0,135,79.057,90,0,8305194772.57,34678746537.968
140.585,0,25.0,135,79.057,135,0,8305194772.57,117276327369.648
140.585,0,25.0,135,140.585,-135,0,8305194772.57,53622549000.524
140.585,0,25.0,135,140.585,-90,0,8305194772.57,944825688.863
140.585,0,25.0,135,140.585,-45,0,8305194772.57,2706567006.088
140.585,0,25.0,135,140.585,0,0,8305194772.57,9246119883.036
140.585,0,25.0,135,140.585,45,0,8305194772.57,968351734.946
140.585,0,25.0,135,140.585,90,2,8305194772.57,75576179859.779
140.585,0,25.0,135,140.585,135,0,8305194772.57,206736809832.55
140.585,0,25.0,135,250.0,-135,0,8305194772.57,95157103522.995
140.585,0,25.0,135,250.0,-90,0,8305194772.57,1565225568.117
140.585,0,25.0,135,250.0,-45,2,8305194772.57,3919500588.809
140.585,0,25.0,135,250.0,0,0,8305194772.57,9246119883.036
140.585,0,25.0,135,250.0,45,0,8305194772.57,10043427125.467
140.585,0,25.0,135,250.0,90,2,8305194772.57,187165580235.144
140.585,0,25.0,135,250.0,135,0,8305194772.57,428050678801.262
140.585,0,44.457,135,25.0,-135,0,10372088175.267,43999222019.288
140.585,0,44.457,135,25.0,-90,0,10372088175.267,3385787198.999
140.585,0,44.457,135,25.0,-45,0,10372088175.267,146339561.929
140.585,0,44.457,135,25.0,0,0,10372088175.267,3737193987.496
140.585,0,44.457,135,25.0,45,0,10372088175.267,172022972.685
140.585,0,44.457,135,25.0,90,0,10372088175.267,18960509392.184
140.585,0,44.457,135,25.0,135,0,10372088175.267,81943127937.152
140.585,0,44.457,135,44.457,-135,0,10372088175.267,51033914816.285
140.585,0,44.457,135,44.457,-90,0,10372088175.267,3827659947.497
140.585,0,44.457,135,44.457,-45,0,10372088175.267,158609175.301
140.585,0,44.457,135,44.457,0,0,10372088175.267,3737193987.496
140.585,0,44.457,135,44.457,45,0,10372088175.267,14453702.949
140.585,0,44.457,135,44.457,90,0,10372088175.267,25972819444.321
140.585,0,44.457,135,44.457,135,0,10372088175.267,101441048622.5
140.585,0,44.457,135,79.057,-135,0,10372088175.267,64831694449.187
140.585,0,44.457,135,79.057,-90,0,10372088175.267,4680361265.667
140.585,0,44.457,135,79.057,-45,0,10372088175.267,181647986.398
140.585,0,44.457,135,79.057,0,0,10372088175.267,3737193987.496
140.585,0,44.457,135,79.057,45,0,10372088175.267,162844636.682
140.585,0,44.457,135,79.057,90,0,10372088175.267,41162670996.978
140.585,0,44.457,135,79.057,135,0,10372088175.267,141249445999.617
140.585,0,44.457,135,140.585,-135,0,10372088175.267,93441170948.57
140.585,0,44.457,135,140.585,-90,0,10372088175.267,6408332341.446
140.585,0,44.457,135,140.585,-45,0,10372088175.267,226475047.342
140.585,0,44.457,135,140.585,0,0,10372088175.267,3737193987.496
140.585,0,44.457,135,140.585,45,1,10372088175.267,1782037432.427
140.585,0,44.457,135,140.585,90,2,10372088175.267,76775551326.767
140.585,0,44.457,135,140.585,135,2,10372088175.267,228279446603.972
140.585,0,44.457,135,250.0,-135,0,10372088175.267,157198534086.236
140.585,0,44.457,135,250.0,-90,0,10372088175.267,10150453822.852
140.585,0,44.457,135,250.0,-45,0,10372088175.267,318390829.466
140.585,0,44.457,135,250.0,0,0,10372088175.267,3737193987.496
140.585,0,44.457,135,250.0,45,1,10372088175.267,8947375695.989
140.585,0,44.457,135,250.0,90,2,10372088175.267,167305791904.73
140.585,0,44.457,135,250.0,135,2,10372088175.267,434400860511.939
140.585,0,79.057,135,25.0,-135,0,14614370989.391,119194873929.179
140.585,0,79.057,135,25.0,-90,0,14614370989.391,28532394401.658
140.585,0,79.057,135,25.0,-45,0,14614370989.391,631571731.492
140.585,0,79.057,135,25.0,0,0,14614370989.391,194588117.455
140.585,0,79.057,135,25.0,45,0,14614370989.391,104521280.533
140.585,0,79.057,135,25.0,90,0,14614370989.391,22888874083.196
140.585,0,79.057,135,25.0,135,0,14614370989.391,110749766557.666
140.585,0,79.057,135,44.457,-135,0,14614370989.391,134036950157.418
140.585,0,79.057,135,44.457,-90,0,14614370989.391,31540248614.977
140.585,0,79.057,135,44.457,-45,0,14614370989.391,680860560.378
140.585,0,79.057,135,44.457,0,0,14614370989.391,194588117.455
140.585,0,79.057,135,44.457,45,0,14614370989.391,224516983.574
140.585,0,79.057,135,44.457,90,0,14614370989.391,27993390364.333
140.585,0,79.057,135,44.457,135,0,14614370989.391,129253581710.579
140.585,0,79.057,135,79.057,-135,0,14614370989.391,162581076249.342
140.585,0,79.057,135,79.057,-90,0,14614370989.391,37261324426.362
140.585,0,79.057,135,79.057,-45,0,14614370989.391,773084171.183
140.585,0,79.057,135,79.057,0,1,14614370989.391,194588117.455
140.585,0,79.057,135,79.057,45,1,14614370989.391,549859630.091
140.585,0,79.057,135,79.057,90,2,14614370989.391,38338845733.837
140.585,0,79.057,135,79.057,135,0,14614370989.391,165687931430.633
140.585,0,79.057,135,140.585,-135,0,14614370989.391,220141320541.185
140.585,0,79.057,135,140.585,-90,0,14614370989.391,48612118395.313
140.585,0,79.057,135,140.585,-45,0,14614370989.391,951547165.739
140.585,0,79.057,135,140.585,0,1,14614370989.391,194588117.455
140.585,0,79.057,135,140.585,45,1,14614370989.391,1482439029.48
140.585,0,79.057,135,140.585,90,2,14614370989.391,60746150307.613
140.585,0,79.057,135,140.585,135,0,14614370989.391,241638634062.652
140.585,0,79.057,135,250.0,-135,0,14614370989.391,344008025186.893
140.585,0,79.057,135,250.0,-90,0,14614370989.391,72519870726.784
140.585,0,79.057,135,250.0,-45,0,14614370989.391,1314649790.034
140.585,0,79.057,135,250.0,0,0,14614370989.391,194588117.455
140.585,0,79.057,135,250.0,45,1,14614370989.391,4260408185.865
140.585,0,79.057,135,250.0,90,2,14614370989.391,113274921780.966
140.585,0,79.057,135,250.0,135,2,14614370989.391,411995276963.73
140.585,0,140.585,135,25.0,-135,1,23950530362.224,476820759796.925
140.585,0,140.585,135,25.0,-90,0,23950530362.224,281235909499.752
140.585,0,140.585,135,25.0,-45,0,23950530362.224,60247060873.241
140.585,0,140.585,135,25.0,0,1,23950530362.224,1529505508.466
140.585,0,140.585,135,25.0,45,1,23950530362.224,0.0
140.585,0,140.585,135,25.0,90,1,23950530362.224,7359698956.699
140.585,0,140.585,135,25.0,135,0,23950530362.224,112443601874.18
140.585,0,140.585,135,44.457,-135,1,23950530362.224,519427941439.001
140.585,0,140.585,135,44.457,-90,1,23950530362.224,303427262706.429
140.585,0,140.585,135,44.457,-45,1,23950530362.224,63957894214.231
140.585,0,140.585,135,44.457,0,1,23950530362.224,1529505508.466
140.585,0,140.585,135,44.457,45,1,23950530362.224,0.0
140.585,0,140.585,135,44.457,90,1,23950530362.224,8317617848.774
140.585,0,140.585,135,44.457,135,0,23950530362.224,124711999246.537
140.585,0,140.585,135,79.057,-135,1,23950530362.224,599698877843.641
140.585,0,140.585,135,79.057,-90,1,23950530362.224,344971152642.573
140.585,0,140.585,135,79.057,-45,1,23950530362.224,70830730883.686
140.585,0,140.585,135,79.057,0,1,23950530362.224,1529505508.466
140.585,0,140.585,135,79.057,45,1,23950530362.224,0.0
140.585,0,140.585,135,79.057,90,1,23950530362.224,10165789289.755
140.585,0,140.585,135,79.057,135,0,23950530362.224,148097491500.2
